recordnumber,nameofevent,startdate,endate,governorate,district,disengcampas,location,gpslat,gpslong,locationtype,tahrir,ittihadeyya,parliament,rabaa,minofdef,sizeexact,sizeestimate,sizecategory,demandtypeone,demandtypetwo,demandother,target,antiMB,antiMorsi,antiSCAF,Morsifall,milintervene,organizer,orgtype,orgMB,orgNSF,orgTamarod,youth/students,laborers/workers,peasants/farmers,party members,activists/movts,gov workers,business,residents,ultras,salafis,copts,MB,soldiers,police,feloul,secularopp,participantother,tacticprimary,tacticsecondary,campaign,Tamarodcampaign,violence,propertydamage,MBproperty,repression,repressiontype,policerepress,milrepress,beltegeyyarepress,residentsrepress,partyrepress,employerrepress,MBrepress,otherrepress,killed,injured,arrested
2012101093,,10/9/2012,,BeniSouef,,Bani Swayf,ميدان المديرية,29.075567,31.0971,Midan,0,0,0,0,0,,-99,Size category cannot be determined,Human rights / civic freedoms,Repression / police violence,,The military,0,0,1,0,0,,,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,حركة ٦ إبريل، وائتلاف ثورة على الصمت القبطى، وحزب الدستور,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101094,,10/9/2012,,BeniSouef,,Bani Swayf,"مطرانية بنى سويف , مسجد عمر بن عبد العزيز بميدان الشهداء",29.075501,31.097324,Midan,0,0,0,0,0,,31,10-99 participants,Human rights / civic freedoms,Repression / police violence,,The military,0,0,1,0,0,شباب ٦ إبريل وحزب الدستور والتحالف الشعبى,Political party,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,حركة ٦ إبريل، وائتلاف ثورة على الصمت القبطى، وحزب الدستور,March,Demonstration / protest,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101074,,10/9/2012,,Cairo,,Bulaq,من دوران شبرا إلى ماسبيرو,30.054438,31.231601,Government building,0,0,0,0,0,,3001,"1,000-4,999 participants",Human rights / civic freedoms,Repression / police violence,,Courts/judiciary,1,0,0,0,0,٤٠ حركة سياسية وحزباً وممثلى شباب الثورة,Political party,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,,March,Demonstration / protest,,0.0,None,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
2012101075,,10/9/2012,,Giza,,DuqqI,محكمة القضاء الإدارى,30.035133,31.218234,Government building,0,0,0,0,0,15.0,,10-99 participants,Politics (national),Constitution,,The Constituent Assembly,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101096,,10/9/2012,,Gharbiyya,,El Mahalla El Kobra 1,مجلس مدينة المحلة الكبرى.,30.974125,31.167537,Government building,0,0,0,0,0,,-99,Size category cannot be determined,Human rights / civic freedoms,Repression / police violence,,The military,0,0,1,0,0, حركتا «شباب المحلة الثائر» وشباب ٦ إبريل الجبهة الديمقراطية,Political movement,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101078,,10/9/2012,,Giza,,Giza,شارع البحر الأعظم,30.009241,31.218309,Main road,0,0,0,0,0,,31,10-99 participants,Labor,Working conditions,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101081,,10/9/2012,,Giza,,Giza,جامعة القاهرة,30.023331,31.207685,University,0,0,0,0,0,,-99,Size category cannot be determined,Human rights / civic freedoms,Repression / police violence,,Courts/judiciary,0,0,1,0,0,طلاب حركة التحرير، والتيار الشعبى,Student group,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101082,,10/9/2012,,Giza,,Giza,جامعة القاهرة,30.02334,31.20644,University,0,0,0,0,0,,31,10-99 participants,Social,Education,,University,0,0,0,0,0,طلاب الإخوان المسلمين,Student group,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101083,,10/9/2012,,Cairo,,Hilwan,جامعة حلوان,29.868211,31.316777,University,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Constitution,,Other,0,0,0,0,0,طلاب الإخوان المسلمين,Student group,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Human chain,,حملة «انطلق»,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101097,,10/9/2012,,Minia,Al-Minya City,Kesm Al-minya,مدينة المنيا,,,Cannot be determined,0,0,0,0,0,,301,100-999 participants,Human rights / civic freedoms,Repression / police violence,,The military,0,0,1,0,0,حركه ٦ إبريل وحزب الدستور وعدد من الحركات الشبابية والقبطية,Political party,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101079,,10/9/2012,,KafralSheikh,,Mitubas,مجلس المدينة,31.298695,30.521115,Main road,0,0,0,0,0,,31,10-99 participants,Social,Social welfare program,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101076,,10/9/2012,,Cairo,,Qasr Al-Nile,شارع قصر العينى، أمام مبنى مجلس الوزراء,30.039952,31.23518,Main road,0,0,0,0,0,,31,10-99 participants,Labor,Unemployment,,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spiceal needs people,Roadblock or blockade,,,0.0,Riot,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101077,,10/9/2012,10/10/2012,Cairo,,Qasr Al-Nile, قصر العينى أمام وزارة التعليم العالى,30.037821,31.234579,Main road,0,0,0,0,0,,31,10-99 participants,Social,Education,,Ministry or government agency,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,Mass attack or mob,,0.0,Riot,Mob action but no property damage,0,Security forces or other repressive groups present at event,Escalated crowd control,1,0,0,0,0,0,0,0,0,0,0
2012101080,,10/9/2012,10/13/2012,Cairo,,Qasr Al-Nile,مجلس الوزراء,30.03948,31.235427,Government building,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Private company / companies,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,Hunger strike,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101085,,10/9/2012,,Cairo,,Qasr Al-Nile,ميدان التحرير,30.044027,31.23547,Midan,1,0,0,0,0,,5,Less than 10,Human rights / civic freedoms,Repression / police violence,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
2012101098,,10/9/2012,,Qena,,Qina,ميدان الساعة ,26.158395,32.721557,Midan,0,0,0,0,0,,-99,Size category cannot be determined,Human rights / civic freedoms,Repression / police violence,,The military,0,0,1,0,0,حركة شباب الطليعة الناصرية والتيار الشعبى وأحزاب المصرى الديمقراطى، الدستور، التحالف الشعبى الاشتراكى، إضافة لحركة مينا دانيال وائتلاف شباب ماسبيرو,Political party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101088,,10/10/2012,,Cairo,,Abdin,"مجلس الشورى ,  نقابة الصحفيين ",30.040929,31.237153,Government building,0,0,0,0,0,,31,10-99 participants,Labor,Hiring,,The Shura Council,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,الصحفيين,March,Strike,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101099,,10/10/2012,,Qena,,Abu Tisht,مركز أبوتشت,26.122917,32.096504,Main road,0,0,0,0,0,,31,10-99 participants,Social,Infrastructure,,Regional or local government,0,0,0,0,0,,,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,الحركات السياسية وائتلافات شباب الثورة وأمانة حزب الكرامة وعدد من الدعوة السلفية,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101091,,10/10/2012,,Suez,,Faysal,مركز طبى مدينة الإيمان,29.993767,32.51271,Hospital,0,0,0,0,0,,3,Less than 10,Social,Health,Protesting the doctor strike,Other,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Mass attack or mob,,,0.0,Riot,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101090,,10/10/2012,,Minia,,Kesm Al-minya,مستشفى المنيا العام,28.100973,30.754078,Hospital,0,0,0,0,0,,3,Less than 10,Social,Health,,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Mass attack or mob,,,0.0,Riot,Minor property damage,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101086,,10/10/2012,10/22/2012,Cairo,,Misr al-Gadida,قصر الاتحادية,30.088354,31.32082,Government building,0,1,0,0,0,80.0,,10-99 participants,Labor,Unemployment,,Ministry or government agency,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spiceal needs people,Occupation / sit-in,Mass attack or mob,,0.0,Riot,None,0,Physical harassment,Rudimentary crowd control,1,0,0,0,0,0,0,0,0,0,0
2012101087,,10/10/2012,,Cairo,,Qasr Al-Nile,وزارة التموين,30.036945,31.234391,Government building,0,0,0,0,0,,5,Less than 10,Labor,Rights of businessmen,,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101089,,10/10/2012,,Cairo,,Qasr Al-Nile,نقابة المحامين,30.052413,31.238169,Syndicate/union,0,0,0,0,0,,301,100-999 participants,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,العاملين بالنقابة,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101092,,10/10/2012,,Qalyubiyya,,Shubra Al-Khayma 2,مستشفى بهتيم المركزى,30.137954,31.271695,Hospital,0,0,0,0,0,,2,Less than 10,Social,Health,,Other,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Mass attack or mob,,,0.0,Armed combat,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101100,,10/10/2012,,Cairo,,Zamalik,مقر النادى الأهلى ,30.044693,31.222366,Syndicate/union,0,0,0,0,0,200.0,,100-999 participants,Human rights / civic freedoms,Repression / police violence,,Other,0,0,0,0,0,Ultras Ahlawy,Sports group,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
2012101102,,10/11/2012,,Cairo,,Ataqa,شركة سيراميكا كليوباترا,29.649282,32.302294,Factory or industrial site,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Fired,,Private company / companies,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101101,,10/11/2012,,Giza,,DuqqI,نادى القضاة النهرى ,30.042821,31.219331,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Other,In protest against pressure on the Attorney-General to submit his resignation,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,القضاة,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101103,,10/11/2012,,Cairo,,Misr al-Gadida,قصر الاتحادية,30.089143,31.318127,Government building,0,1,0,0,0,,-99,Size category cannot be determined,Human rights / civic freedoms,Arrests / detention,Implementation of the provisions of compensation for judicial detainees,Courts/judiciary,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,المعتقلون السياسيون المفرج عنهم,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101104,,10/11/2012,,Cairo,,Misr al-Gadida,قصر الاتحادية,30.08944,31.318427,Government building,0,1,0,0,0,,-99,Size category cannot be determined,Human rights / civic freedoms,Repression / police violence,,Egyptian government,0,0,0,0,0,Ultras Ahlawy,Sports group,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101114,,10/12/2012,,PortSaid,,Al-Munakh,"النادى المصرى , شارع سعد زغلول",31.269142,32.292459,Main road,0,0,0,0,0,,301,100-999 participants,Corruption,Corruption in politics/government,against the Minister of Sports,Ministry or government agency,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ألتراس النادى المصرى,Demonstration / protest,March,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101129,,10/12/2012,,Aswan,,Aswan,ديوان عام محافظة,24.101508,32.900719,Government building,0,0,0,0,0,,31,10-99 participants,Politics (local),Local opposition,,Regional or local government,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101109,مليونية كشف الحساب,10/12/2012,,Gharbiyya,,El Mahalla El Kobra 1,ميدان الشون,30.964783,31.162616,Midan,0,0,0,0,0,150.0,,100-999 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,التحالف الديمقراطى الثورى، شباب المحلة الثائر، الحزب الشيوعى، ٦ إبريل الجبهة الديمقراطية، وألتراس غزل المحلة، التيار الشعبى بالمحافظة,Political party,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101133,,10/12/2012,,Gharbiyya,,El Mahalla El Kobra 1,مقر الإخوان فى المحلة الكبرى,30.977745,31.171221,Party building,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mass attack or mob,,,0.0,Riot,Minor property damage,1,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101107,,10/12/2012,,Dakhaliyya,,El Mansora,مركز شباب قرية بدواى,31.15724,31.486459,Government building,0,0,0,0,0,,-99,Size category cannot be determined,Politics (local),Local opposition,,Regional or local government,1,0,0,0,0,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,Mass attack or mob,,,0.0,Riot,Mob action but no property damage,0,Physical harassment,Rudimentary crowd control,1,0,0,0,0,0,1,0,0,0,0
2012101110,مليونية كشف الحساب,10/12/2012,,Dakhaliyya,,El Mansora 1, ميدان الثورة ,31.049982,31.394949,Midan,0,0,0,0,0,,301,100-999 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,الاشتراكيين الثوريين وحزبى الدستور والتجمع، والتيار الشعبى، وحركة وعد,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101112,مليونية كشف الحساب,10/12/2012,,Suez,Faisal,Faysal,السويس,,,Cannot be determined,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,0,0,0,0,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,التيار الشعبى وتكتل شباب السويس,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101111,مليونية كشف الحساب,10/12/2012,,Ismailia,,Ismailiyya 1,ميدان الممر,30.594749,32.275359,Midan,0,0,0,0,0,,301,100-999 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,0,0,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,شباب ائتلاف الثورة والأحزاب,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101113,مليونية كشف الحساب,10/12/2012,,Asyut,Asyut 1,Kesm Awal Assuit,أسيوط,,,Cannot be determined,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1, ٦ إبريل واتحاد شباب الثورة، وأحزاب التحالف الشعبى والمصرى الديمقراطى والمصريين الأحرار والدستور,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101105,مليونية كشف الحساب,10/12/2012,,Cairo,,Qasr Al-Nile,"ميدان التحرير , من مسجد الاستقامة، ومسجد الفتح برمسيس، ومسجد مصطفى محمود",30.044639,31.236133,Midan,1,0,0,0,0,,1501,"1,000-4,999 participants",Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,القوى السياسية والأحزاب,Political party,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"حركة الاشتراكيين الثوريين , حزب «الدستور» و«التيار الشعبى» , شباب ٦ إبريل والتحالف الشعبى الاشتراكى",Demonstration / protest,Mass attack or mob,,0.0,Riot,Mob action but no property damage,0,Injuries inflicted,Rudimentary crowd control,0,0,1,0,0,0,1,0,0,21,0
2012101106,,10/12/2012,,Cairo,,Qasr Al-Nile,ميدان التحرير,30.04476,31.235995,Midan,1,0,0,0,0,,1501,"1,000-4,999 participants",Human rights / civic freedoms,Repression / police violence,,Courts/judiciary,0,0,0,0,0,MB and Islamic groubs,Political party,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,Demonstration / protest,Mass attack or mob,,0.0,Riot,Mob action but no property damage,0,Injuries inflicted,Rudimentary crowd control,0,0,1,0,0,0,0,1,0,21,0
2012101134,,10/12/2012,,Cairo,,Qasr Al-Nile,ميدان عبدالمنعم رياض,30.048896,31.234397,Midan,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mass attack or mob,,,0.0,Riot,Sporadic looting or arson,1,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101108,مليونية كشف الحساب,10/12/2012,,Alexandria,,Sidi Gabir,"المنطقة الشمالية العسكرية بسيدى جابر , مسجد القائد إبراهيم ",31.224057,29.941826,Main road,0,0,0,0,0,,301,100-999 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,0,0,أعضاء الأحزاب والحركات والائتلافات السياسية,Political party,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"حركة ٦ إبريل , جبهة أحمد ماهر",March,Demonstration / protest,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101132,,10/13/2012,,Giza,,6 October-2,الشركة المصرية للصلب,29.903725,30.901284,Factory or industrial site,0,0,0,0,0,,31,10-99 participants,Labor,Wages,,Private company / companies,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101131,,10/13/2012,,Cairo,,Abdin,مجلس الشورى,30.041294,31.236996,Government building,0,0,0,0,0,,31,10-99 participants,Labor,Wages,,Private company / companies,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2012101128,,10/13/2012,,RedSea,,Hurghada 1,ميدان الدهار,27.252104,33.814669,Midan,0,0,0,0,0,,31,10-99 participants,Politics (national),Constitution,,The Constituent Assembly,1,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,Riot,Mob action but no property damage,0,Physical harassment,Rudimentary crowd control,0,0,0,0,0,0,1,0,0,0,0
2012101121,,10/13/2012,,KafralSheikh,,Kafr Al-Shaykh,إدارة المرور,31.112188,30.956002,Government building,0,0,0,0,0,,31,10-99 participants,Labor,Working conditions,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Occupation / sit-in,Strike,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
