 ,Section 1: Basic Information,,,,,,,,,Section 2: Location,,,,,,,,,Section 3: Size,,,,Section 4: Demands,,,,,Section 5: Organizers and Participants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Section 6: Tactics,,,,,Section 7: Repression & Concessions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200551,DFY,2021-10-24,Protestors rally in front of US Embassy in Awkar against deal of the century,Thawra,2020-02-02,2020-02-02,0,0,0,North,Zgharta,US Embassy,33.93471299,35.59786858,Embassy,,,,,31,Dozens,,Politics (regional/international),Supporting Palestine,,politics (other),,Leftist and Nationalist groups,Arab Nationalist ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,Occupation / sit-in,,,None,None,Injuries inflicted,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,6,0,2020-02-02,The Daily Star,Protesters denounce Trump plan at U.S. embassy,,https://www.dailystar.com.lb/News/Lebanon-News/2020/Feb-02/500397-protesters-denounce-trump-plan-at-us-embassy.ashx,,,,,,,,,,,,,
20200715,DFY,2021-11-04,Protestors rally in support of Rabih el Zein in front of MTV Nakkash,Thawra,2020-02-25,2020-02-25,0,0,0,Mount Lebanon,Matn,MTV Nakkash,33.92674968,35.59095951,Company offices,,,,,-99,Unspecified,,Human rights / civic freedoms,Release of detainees,toadd: Releasing detainees,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-02-25,NNA,وقفة تضامنية مع ربيع الزين امام مبنى MTV في النقاش,,http://nna-leb.gov.lb/ar/show-news/463875/MTV,,,,,,,,,,,,,
20200349,DFY,2021-10-02,Protestors rally on the outskirts of Nejme Square,Thawra,2020-01-17,2020-01-17,0,0,0,Beirut,Beirut,Nejme Square Beirut,33.89490917,35.50415763,Midan/Square,,,,,-99,Unspecified,,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,Army present at event,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,2020-01-17,NNA,محتجون يتجمعون أمام مجلس النواب,,http://nna-leb.gov.lb/ar/show-news/457305/,,,,,,,,,,,,,
20191959,DFY,2020-12-26,Protestors rally up in front of Ghada Aoun's residence,Thawra,2019-12-10,2019-12-10,0,0,0,Beirut,Beirut,Ghada Aoun's residence,33.88492475,35.51908387,Other,,,,,5,عددا - Unspecified,,Thawra 2019,Other,Judicial Independence,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Random protestors,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-10,NNA,محتجون تجمعوا امام منزل القاضية عون في الاشرفية,,http://nna-leb.gov.lb/ar/show-news/451243/,,,,,,,,,,,,,
20192137,DFY,2020-12-27,Protestors rally up in Halba square ,Thawra,2019-12-19,2019-12-19,0,0,0,Akkar,Halba,Halba square,34.54305231,36.07722736,Midan/Square,,,,,-99,Unspecified,,Politics (regional/international),Supporting Palestine,,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-19,NNA,توافد محتجين الى خيمة الاعتصام في حلبا,,http://nna-leb.gov.lb/ar/show-news/452808/,,,,,,,,,,,,,
20192054,DFY,2020-12-26,Protestors rallying in Downtown Beirut - Riad Al Solh,Thawra,2019-12-15,2019-12-15,0,0,0,Beirut,Beirut,Riad Al Solh square,33.89528589,35.5027243,Riad El Solh Square,,,,,301,مئات,,Thawra 2019,New government formation,toadd: Formation of a new government,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unspecified,,,,Occupation / sit-in,Demonstration / protest,,Riot,Minor property damage,Injuries inflicted,1,1,0,1,0,0,0,1,1,0,0,0,0,0,,0,0,133,0,2019-12-15,NNA,المتظاهرون يتجمعون في ساحتي رياض الصلح والشهداء,,http://nna-leb.gov.lb/ar/show-news/452008/,,The Daily Star,Protesters clash with riot police for second day,2019-12-16,,https://www.dailystar.com.lb/News/Lebanon-News/2019/Dec-16/497505-protesters-clash-with-riot-police-for-second-day.ashx,,,,,,,
20192053,DFY,2020-12-26,Protestors rallying in Downtown Beirut trying to enter Nejme Square,Thawra,2019-12-15,2019-12-15,0,0,0,Beirut,Beirut,Nejme square entrance from Municipality side,33.89670808,35.50459751,Midan/Square,,,,,-99,Unspecified,,Thawra 2019,New government formation,toadd: Formation of a technocrat government,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unspecified,,,,Occupation / sit-in,Demonstration / protest,,Riot,Minor property damage,Injuries inflicted,1,1,0,1,0,0,0,1,1,0,0,0,0,0,,0,0,133,0,2019-12-15,NNA,تزايد أعداد المتظاهرين أمام أحد مداخل مجلس النواب,,http://nna-leb.gov.lb/ar/show-news/452016/,,The Daily Star,Protesters clash with riot police for second day,2019-12-16,,https://www.dailystar.com.lb/News/Lebanon-News/2019/Dec-16/497505-protesters-clash-with-riot-police-for-second-day.ashx,,,,,,,
20192070,DFY,2020-12-26,Protestors rallying in Downtown Beirut: Martyrs square,Thawra,2019-12-15,2019-12-15,0,0,16:00,Beirut,Beirut,Martyrs Square,33.89645737,35.50716031,Martyrs' Square,,,,,-99,Unspecified,,Thawra 2019,Other,toadd: Solidarity with protestors,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unspecified,,,,Occupation / sit-in,Demonstration / protest,,Riot,Minor property damage,Injuries inflicted,1,1,0,1,0,0,0,1,1,0,0,0,0,0,,0,0,87,0,2019-12-15,NNA,توافد محتجين إلى ساحة الشهداء,,http://nna-leb.gov.lb/ar/show-news/451996/,,The Daily Star,Protesters clash with riot police for second day,2019-12-16,,https://www.dailystar.com.lb/News/Lebanon-News/2019/Dec-16/497505-protesters-clash-with-riot-police-for-second-day.ashx,,,,,,,
20200369,DFY,2021-10-05,"Protestors riot in downtown Beirut as they try to storm the Nejme Square, security uses excessive violence",Thawra,2020-01-18,2020-01-18,0,0,0,Beirut,Beirut,Downtown Beirut,33.5352,35.30057,Midan/Square,,,,,301,Hundreds (est),,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,Mass attack or mob,,Riot,Widespread looting or arson,Injuries inflicted,1,1,0,1,1,0,1,1,1,0,0,0,0,0,,0,0,377,0,2020-01-18,The Daily Star,"Beirut clashes wind down, more than 220 injured",,https://www.dailystar.com.lb/News/Lebanon-News/2020/Jan-18/499483-busloads-of-protesters-head-for-beirut.ashx,,,,,,,,,,,,,
20191916,DFY,2020-12-26,Protestors roam around Gemmayze trying to block roads inside,Thawra,2019-12-09,2019-12-09,0,0,0,Beirut,Beirut,Gemayze Beirut,33.89605637,35.5126097,Small road or side road,,,,,31,عشرات,,Thawra 2019,Unspecified,Toadd: Unspecified,Unspecified support of revolution,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Random protestors,,,,Demonstration / protest,Roadblock or blockade,,None,None,Security forces present at event,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,2019-12-09,NNA,محتجون يجوبون شوارع الجميزة ويقومون باقفالها بالعوائق والقوى الامنية تعيد فتحها,,http://nna-leb.gov.lb/ar/show-news/451014/,,,,,,,,,,,,,
20200896,DFY,2021-12-21,"Protestors roam around Tripoli city chanting we are hungry, feed us",Thawra,2020-03-21,2020-03-21,0,0,0,North,Tripoli,Tripoli city,34.4277076,35.8108911,Main road,,,,,31,عشرات,,Social,Other,Against COVID lockdown,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-03-21,NNA,شبان يجوبون شوارع طرابلس: بدنا ناكل جوعانين,,https://www.nna-leb.gov.lb/ar/show-news/90231/nna-leb.gov.lb,,,,,,,,,,,,,
20200834,DFY,2021-12-31,Protestors sabotage the ATM at Fransabank Hamra,Thawra,2020-03-07,2020-03-07,0,0,0,Beirut,Beirut,Fransabank Hamra,33.89519939,35.48735557,Bank/Central Bank,,,,,-99,Unspecified,,Economic/Financial,Against banks/Association of Bankers,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Mass attack or mob,,,None,Minor property damage,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-03-07,Akhbar Assaha,فرانسا بانك #الحمرا,,https://www.facebook.com/akhbaralsaha/posts/2621814761426652?__tn__=-R,,,,,,,,,,,,,
20200547,DFY,2021-10-24,Protestors sabotage what is left from ABL's sign,Thawra,2020-02-01,2020-02-01,0,0,0,Beirut,Beirut,ABL in Gemayze,33.89496017,35.50897417,Bank/Central Bank,,,,,-99,Unspecified,,Economic/Financial,Against banks/Association of Bankers,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,Riot,Minor property damage,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-02-01,NNA,متظاهرون يزيلون اسم جمعية المصارف,,http://nna-leb.gov.lb/ar/show-news/459906/,,,,,,,,,,,,,
20200324,DFY,2021-10-02,Protestors shame Joseph Abu Fadel at Phoenicia hotel in Beirut,Thawra,2020-01-17,2020-01-17,0,0,0,Beirut,Beirut,Phoenicia Hotel Beirut,33.90065006,35.49437667,Other,,,,,3,few (video),,Thawra 2019,Other,toadd: Shaming a politician,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-17,Lebanon24,لحظة لقاء أحد المنتفضين بجوزبف أبو فاضل.. شاهدوا ماذا جرى!,,https://www.lebanon24.com/news/lebanon/665555/%D9%84%D8%AD%D8%B8%D8%A9-%D9%84%D9%82%D8%A7%D8%A1-%D8%A3%D8%AD%D8%AF-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D9%81%D8%B6%D9%8A%D9%86-%D8%A8%D8%AC%D9%88%D8%B2%D8%A8%D9%81-%D8%A3%D8%A8%D9%88-%D9%81%D8%A7%D8%B6%D9%84-%D8%B4%D8%A7%D9%87%D8%AF%D9%88%D8%A7-%D9%85%D8%A7%D8%B0,,,,,,,,,,,,,
20200803,DFY,2021-12-28,Protestors shame MPs Eddy Maalouf and Fadi Jreisati,Thawra,2020-03-05,2020-03-05,0,0,0,Beirut,Beirut,Gemayze,33.89623421,35.50936498,Main road,,,,,-99,Unspecified,,Corruption,Corruption in politics/government,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-03-05,ELnashra,محتجون طردوا فادي جريصاتي وإدي معلوف من مطعم في بيروت,,https://www.elnashra.com/news/show/1394205/%D9%85%D8%AD%D8%AA%D8%AC%D9%88%D9%86-%D9%8A%D8%B7%D8%B1%D8%AF%D9%88%D9%86-%D8%A7%D9%84%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D9%82-%D9%81%D8%A7%D8%AF%D9%8A-%D8%AC%D8%B1%D9%8A%D8%B5%D8%A7%D8%AA%D9%8A-%D9%88%D8%A7%D9%84%D9%86%D8%A7%D8%A6%D8%A8-%D8%A7,,,,,,,,,,,,,
20200567,DFY,2021-10-29,Protestors shame Ziad Aswad at Al Jazira Eatery,Thawra,2020-02-05,2020-02-05,0,0,0,Mount Lebanon,Keserwan,Al Jazira Chez Louis,34.01445295,35.6337805,Other,,,,,-99,Unspecified,,Thawra 2019,Other,toadd: Publicly shaming a politician,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,Injuries inflicted,0,0,0,1,0,0,0,0,0,1,1,1,0,0,,0,0,1,0,2020-02-05,The Daily Star,FPM supporter arrested for attacking protester in Jounieh,,http://www.dailystar.com.lb/News/Lebanon-News/2020/Feb-06/500633-aswads-dinner-interrupted-by-protesters-for-second-night.ashx,,,,,,,,,,,,,
20192004,DFY,2020-12-26,Protestors shut down Al Minyeh Water Utility company,Thawra,2019-12-11,2019-12-11,0,0,0,North,Miniyeh-Danniyeh,Water Utility Company minyeh,34.47895683,35.93317052,Infrastructure,,,,,-99,Unspecified,,Corruption,Corruption in politics/government,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Random protestors,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-11,NNA,محتجون في المنية اقفلوا إدارات عامة ومدارس,,http://nna-leb.gov.lb/ar/show-news/451298/,,,,,,,,,,,,,
20191602,DFY,2020-11-08,Protestors shut down Bakhoun's public school in Danniyyeh,Thawra,2019-11-26,2019-11-26,0,0,0,Akkar,Other,Bakhoun Public School,34.41052027,36.01469878,School,,,,,31,Tens (pic),,Thawra 2019,Other,toadd: Solidarity with the protestors,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,Army present at event,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,2019-11-26,NNA,محتجون أقفلوا أبواب المدارس والسنترال في بخعون الضنية,,http://nna-leb.gov.lb/ar/show-news/448756/,,,,,,,,,,,,,
20191604,DFY,2020-11-08,Protestors shut down Bakhoun's vocational institution,Thawra,2019-11-26,2019-11-26,0,0,0,Akkar,Other,Bakhoun Vocational Institution,34.41052027,36.01469878,School,,,,,31,Tens (pic),,Thawra 2019,Other,toadd: Solidarity with the protestors,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,Army present at event,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,2019-11-26,NNA,محتجون أقفلوا أبواب المدارس والسنترال في بخعون الضنية,,http://nna-leb.gov.lb/ar/show-news/448756/,,,,,,,,,,,,,
20192005,DFY,2020-12-26,Protestors shut down BankMed in Al Minyeh,Thawra,2019-12-11,2019-12-11,0,0,0,North,Miniyeh-Danniyeh,BankMed Al Minyeh,34.47873812,35.93270864,Bank/Central Bank,,,,,-99,Unspecified,,Corruption,Corruption in politics/government,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Random protestors,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-11,NNA,محتجون في المنية اقفلوا إدارات عامة ومدارس,,http://nna-leb.gov.lb/ar/show-news/451298/,,,,,,,,,,,,,
20190913,DFY,2020-10-25,Protestors shut down car registry in Dekwaneh for the second day,Thawra,2019-11-07,2019-11-07,0,0,0,Mount Lebanon,Matn,Car Registry - Dekwaneh,33.87879962,35.54642313,Government building,,,,,-99,unspec,,Corruption,Corruption in politics/government,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-07,NNA,محتجون اقفلوا مداخل مصلحة تسجيل الاليات في الدكوانة لليوم الثاني,,http://nna-leb.gov.lb/ar/show-news/445414/,,,,,,,,,,,,,
20190803,DFY,2020-10-18,Protestors shut down EDL in Mazboud,Thawra,2019-11-05,2019-11-05,0,0,0,Mount Lebanon,Chouf,EDL - Mazboud,33.61025234,35.47989721,Infrastructure,,,,,5,Group of protestors,,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-05,NNA,إقفال مكتب اوجيرو في شحيم وكهرباء لبنان في مزبود,,http://nna-leb.gov.lb/ar/show-news/445017/,,,,,,,,,,,,,
20191751,DFY,2020-12-22,Protestors shut down electrcitiy company in Halba,Thawra,2019-12-03,2019-12-03,0,0,0,Akkar,Halba,Halba,34.54305231,36.07722736,Infrastructure,,,,,3,Few (pic),,Thawra 2019,New government formation,toadd: Formation of a new government,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-03,NNA,محتجون أقفلوا الإدارات الرسمية والمستقلة في حلبا,,http://nna-leb.gov.lb/ar/show-news/449836/,,,,,,,,,,,,,
20191621,DFY,2020-11-08,Protestors shut down exchange shops and OMT offices,Thawra,2019-11-27,2019-11-27,0,0,0,Akkar,Halba,OMT offices and Exchange shops - Halba,34.54420805,36.07979222,Company offices,,,,,-99,Unspecified,,Thawra 2019,Unspecified,toadd: Unspecified,Unspecified support of revolution,,الحراك الشعبي,Revolution committee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Occupation / sit-in,,,None,None,Security forces present at event,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,2019-11-27,NNA,اعتصام أمام سراي حلبا وليبان بوست والمراكز الرسمية واقفال لمحال الصيرفة في المدينة,,http://nna-leb.gov.lb/ar/show-news/448928/,,,,,,,,,,,,,
20200764,DFY,2021-12-24,Protestors shut down exchange shops in Saida,Thawra,2020-03-04,2020-03-04,0,0,0,South,Sidon,Riyad al Solh street - Sidon,33.56322102,35.37408256,Other,,,,,3,Few (pic),,Economic/Financial,Against exchange shops,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-03-04,NNA,محتجون اجبروا محال صيرفة في صيدا على الإقفال,,http://nna-leb.gov.lb/ar/show-news/465516/,,,,,,,,,,,,,
20200245,DFY,2021-09-25,Protestors shut down exchange shops in Sidon,Thawra,2020-01-15,2020-01-15,0,0,0,South,Sidon,Various exchange shops in Al Masaref street Sidon,33.56317014,35.37411152,Other,,,,,3,Few (picture),,Corruption,Corruption in politics/government,,non-political,,Student protestors,Student group,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-01-15,NNA,وقفات احتجاجية لحراك صيدا أمام مصارف ومحال صيرفة,,http://nna-leb.gov.lb/ar/show-news/456671/,,,,,,,,,,,,,
20191746,DFY,2020-12-22,Protestors shut down financial offices in Halba,Thawra,2019-12-03,2019-12-03,0,0,0,Akkar,Halba,Halba,34.54305231,36.07722736,Government building,,,,,3,Few (pic),,Thawra 2019,New government formation,toadd: Formation of a new government,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-03,NNA,محتجون أقفلوا الإدارات الرسمية والمستقلة في حلبا,,http://nna-leb.gov.lb/ar/show-news/449836/,,,,,,,,,,,,,
20191619,DFY,2020-11-08,Protestors shut down Halba's civil registry,Thawra,2019-11-27,2019-11-27,0,0,0,Akkar,Halba,Civil registry - Halba,34.54420805,36.07979222,Government building,,,,,-99,Unspecified,,Thawra 2019,Unspecified,toadd: Unspecified,Unspecified support of revolution,,الحراك الشعبي,Revolution committee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Occupation / sit-in,,,None,None,Security forces present at event,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,2019-11-27,NNA,اعتصام أمام سراي حلبا وليبان بوست والمراكز الرسمية واقفال لمحال الصيرفة في المدينة,,http://nna-leb.gov.lb/ar/show-news/448928/,,,,,,,,,,,,,
20191646,DFY,2020-11-08,Protestors shut down Halba's estate registry ,Thawra,2019-11-28,2019-11-28,0,0,0,Akkar,Halba,Real estate registry - Halba,34.54420805,36.07979222,Government building,,,,,3,Few pic,,Thawra 2019,Unspecified,toadd: Unspecified,Unspecified support of revolution,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,Army present at event,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,2019-11-28,NNA,المحتجون أقفلوا دوائر رسمية ومحلات صيرفة في عكار,,http://nna-leb.gov.lb/ar/show-news/449077/,,,,,,,,,,,,,
20191620,DFY,2020-11-08,Protestors shut down Halba's libanpost,Thawra,2019-11-27,2019-11-27,0,0,0,Akkar,Halba,Libanpost - Halba,34.54296415,36.07874165,Company offices,,,,,-99,Unspecified,,Thawra 2019,Unspecified,toadd: Unspecified,Unspecified support of revolution,,الحراك الشعبي,Revolution committee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Occupation / sit-in,,,None,None,Security forces present at event,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,2019-11-27,NNA,اعتصام أمام سراي حلبا وليبان بوست والمراكز الرسمية واقفال لمحال الصيرفة في المدينة,,http://nna-leb.gov.lb/ar/show-news/448928/,,,,,,,,,,,,,
