recordnumber,coderinitials,datecoded,narrative,nameofevent,startdate,endate,ongoing,governorate,district,location,gpslatend,gpslongend,locationtypeend,gpslatstart,gpslongstart,locationtypestart,sizeexact,sizeestimate,sizetext,endsize,demandtypeone,demandtypetwo,demandother,govresign,antiUS,antiIran,antiSoleimani,proUS,proIran,proSoleimani,slogans,organizer,orgtypefirst,orgtypesecond,youth/students,laborers/workers,unions/syndicates,peasants/farmers,party members,activists/movts,gov workers,business,residents,islamists,kurds,christians,tribes,soldiers,police,NGOs/CSOs,womensgroups,refugees,participantother,sector,industryfirst,industrysecond,tacticprimary,tacticsecondary,campaign,violence,propertydamage,repression,teargas,rubberbullets,shootinginair,liveammo,sticks,surround,dogs,cleararea,policerepress,milrepress,beltegeyyarepress,militiarepress,partyrepress,employerrepress,ISISrepress,otherrepress,killed,injured,arrested,response,responsetext,sourcename1,articletitle1,articledate1,pagenum1,URL1,DB1,sourcename2,articletitle2,articledate2,pagenum2,URL2,DB2,sourcename3,articletitle3,articledate3,pagenum3,URL3,DB3,counts
201912236,ND,2020-10-10,تظاهر المئات من الشباب امام المجلس البلدي لناحية الهندية، وسط هتافات تطالب بتقديم الفاسدين للقضاء واسترداد أموال العراق، فيما طالب عدد من الشباب بتوفير فرص العمل.,,2019-12-15,,0,Kerbala,,المجلس البلدي لناحية الهندية,32.545822,44.222771,Government building,,,,,-99,,,Corruption,Corruption in politics/government,Unemployment,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Roadblock or blockade,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الانتفاضة تواصل زخمها وتطالب باختيار رئيس وزراء وفق معايير ساحات الاحتجاج,2019-12-16,1,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912230,ND,2020-10-09,أغلق العشرات من طلاب جامعة شارمو في جمجمال الطريق الرئيسي بين كركوك والسليمانية مع استمرارهم في الاحتجاج على الازدحام ونقص الخدمات في المساكن. كان الطلاب يقاطعون الفصول الدراسية حتى تتم معالجة المشاكل,,2019-12-15,,0,Sulaymaniyah,,طريق كركوك والسليمانية,35.512228,44.808287,Main road,,,,,31,عشرات,,Social,Education,,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Strike,Roadblock or blockade,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,dozens of students from Charmo University in Chamchamal blocked the main road between Kirkuk and Sulaimani as they continue to protest against overcrowding and the lack of services in the dormitories. The students were boycotting classes until the problems are addressed,2019-12-15,0,,,,,,,,,,,,,,,1
201912186,ND,2020-10-04,جدد طلاب جامعة البصرة احتجاجاتهم والعصيان المدني في كرمة علي دعما للاحتجاجات الشعبية والمطالبة بإصلاح النظام السياسي.,,2019-12-15,,0,Basrah,Basrah,كرمة علي,,,Cannot be determined,,,,,-99,,,Politics (national),Government opposition,,0,0,0,0,0,0,0,إصلاح النظام السياسي,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,Basrah University students renewed their protests and civil disobedience in Karmat Ali in support of the popular protests and demanding the overhaul of the political system.,2019-12-15,0,,,,,,,,,,,,,,,1
201912208,ND,2020-10-06,واصل سكان الديوانية احتجاجاتهم في مدينة الديوانية,,2019-12-15,,0,Qadissiya,,ساحة الساعة,31.994097,44.919322,Midan,,,,,-99,,,Politics (national),Government opposition,Corruption,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الانتفاضة تواصل زخمها وتطالب باختيار رئيس وزراء وفق معايير ساحات الاحتجاج,2019-12-16,1,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,ACLED,residents of Diwaniya continued their protests in Diwaniya city.,2019-12-15,0,,,,,,,,,1
201912184,ND,2020-10-04,وتظاهر العشرات أمام حقل مجنون النفطي شمال شرقي البصرة مطالبين بفرص عمل. كما أغلقوا طريق المركبات والموظفين.,,2019-12-15,,0,Basrah,,حقل مجنون النفطي,31.073749,47.611677,Factory or industrial site,,,,,31,العشرات ,,Labor,Hiring,Unemployment,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,Roadblock or blockade,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"dozens protested in front of al-Majnoon oilfield, northeast Basra demanding job opportunities. They also blocked the path of vehicles and employees.",2019-12-15,0,,,T-SH,الانتفاضة تواصل زخمها وتطالب باختيار رئيس وزراء وفق معايير ساحات الاحتجاج,2019-12-16,1,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,1
201912185,ND,2020-10-04,احتج عدد من العمال المستفيدين من يانصيب فرص العمل البالغ 30 ألفاً أمام شركة نفط البصرة ، مطالبين بالتوظيف الفوري بعد اختيار أسمائهم,,2019-12-15,,0,Basrah,,شركة نفط البصرة,30.497903,47.797262,Company offices,,,,,-99,,,Labor,Hiring,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED," a number of workers who are beneficiaries of the 30,000 job opportunity lottery protested in front of the Basra oil company, demanding immediate employment following the selection of their names",2019-12-15,0,,,,,,,,,,,,,,,1
201912199,ND,2020-10-06,جدد العاملون الصحيون في محافظة المثنى مطالبهم بتنفيذ قانون وزاري بشأن أحكام المخاطر وحقوقهم المالية,,2019-12-15,,0,Muthanna,Al-Samawa,السماوة,,,Cannot be determined,,,,,-99,,,Labor,Job security / promotions,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Public,Health,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,health workers in al Muthanna province renewed their demands for the implementation of a ministerial law regarding their risk provisions and their financial rights,2019-12-15,0,,,,,,,,,,,,,,,1
201912219,ND,2020-10-07,تظاهر آلاف الأشخاص ، بينهم طلاب ومعلمون ومجموعات عمالية ، وسط مدينة الناصرية ، دعماً للاحتجاجات الشعبية.,,2019-12-15,,0,ThiQar,,ساحة الحبوبي ,31.045186,46.253589,Midan,,,,,3001,الاف,,Politics (national),Oppose new prime minister,rejection of the purported PM candidates,0,0,0,0,0,0,0,,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Semi-public/mixed,Education,Other manufacturing,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"thousands of people including students, teachers and labour groups protested in central Nassriya city, in support of popular protests.",2019-12-15,0,,,T-SH,الانتفاضة تواصل زخمها وتطالب باختيار رئيس وزراء وفق معايير ساحات الاحتجاج,2019-12-16,1,https://tareeqashaab-archives.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,1
201912240,ND,2020-10-13,نظم طلبة الجامعة المستنصرية مهرجانا تضامنيا مع انتفاضة تشرين، تضمن فعاليات شعريةً ومعرض لوحات فنية ومسرحية التي تجسد انتفاضة تشرين,,2019-12-15,,0,Baghdad,,الجامعة المستنصرية,33.366201,44.402904,University,,,,,-99,,,Politics (national),Oppose new prime minister,rejection of the purported PM candidates,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Festival / religious ceremony,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلاب الجامعات والمدارس يواصلون إضرابهم.. ومسيرات في مدن الوسط والجنوب,2019-12-16,8,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912241,ND,2020-10-13,المئات من طلبة جامعة البصرة نظموا مسيرات سلمية داخل الحرم الجامعي و اعلنوا رفضهم الاسماء المرشحة لتشكيل الحكومة المطروحة من قبل رئاسة الجمهورية.,,2019-12-15,,0,Basrah,,جامعة البصرة,30.56459,47.747795,University,,,,,301,المئات ,,Politics (national),Oppose new prime minister,rejection of the purported PM candidates,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلاب الجامعات والمدارس يواصلون إضرابهم.. ومسيرات في مدن الوسط والجنوب,2019-12-16,8,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912242,ND,2020-10-13,تجمع طلبة المدارس والجامعات في كربلاء نددوا بمماطلة الحكومة ومحاولات الالتفاف على مطالب الجماهير,,2019-12-15,,0,Kerbala,,من مجسر الضريبة الى ساحة التربية ,32.60729,44.026638,Midan,32.603039,44.019468,Main road,,-99,,,Politics (national),Oppose new prime minister,rejection of the purported PM candidates,0,0,0,0,0,0,0,معركة الاصلاح لا تقل اهمية عن معركة الارهاب,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلاب الجامعات والمدارس يواصلون إضرابهم.. ومسيرات في مدن الوسط والجنوب,2019-12-16,8,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912243,ND,2020-10-13,الطلبة واساتذتهم تجمعوا وسط ساحة الحبوبي مع المعتصمين وأعلنوا رفضهم المرشحين لرئاسة الوزراء من قبل الحكومة,,2019-12-15,,0,ThiQar,,ساحة الحبوبي ,31.045365,46.253378,Midan,,,,,-99,,,Politics (national),Oppose new prime minister,rejection of the purported PM candidates,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Public,Education,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلاب الجامعات والمدارس يواصلون إضرابهم.. ومسيرات في مدن الوسط والجنوب,2019-12-16,8,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912244,ND,2020-10-13,انطلقت تظاهرات طلابية حاشدة جابت شوارع السماوة وقطعوا الطريق بين مديرية تربية المثنى والزراعة واغلقوا مديرية التربية,,2019-12-15,,0,Muthanna,,مديرية التربية,31.304937,45.283557,Government building,,,,,-99,,,Politics (national),Oppose new prime minister,rejection of the purported PM candidates,0,0,0,0,0,0,0,"سلميتنا مصدر قوتنا , هذا قسم هذا وعد للموت ما نرجع بعد للموت ما نرجع بعد.",,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,Roadblock or blockade,,None,None,Security forces or other repressive groups present at event,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلاب الجامعات والمدارس يواصلون إضرابهم.. ومسيرات في مدن الوسط والجنوب,2019-12-16,8,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912245,ND,2020-10-13,اقام طلبة جامعة الكوفة مهرجانا فنيا في ساحة الاعتصام الطالبي امام بوابة جامعة الكوفة.,,2019-12-15,,0,Najaf,,جامعة الكوفة,32.019314,44.376417,University,,,,7000,,7000 طالب,,Politics (national),Oppose new prime minister,rejection of the purported PM candidates,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Occupation / sit-in,Festival / religious ceremony,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلاب الجامعات والمدارس يواصلون إضرابهم.. ومسيرات في مدن الوسط والجنوب,2019-12-16,8,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912237,ND,2020-10-10,استمرت ساحة الاعتصام ببابل، في استقبال المتظاهرين وسط رفض كبير للمرشحين الذين تعلنهم الأحزاب,,2019-12-15,,0,Babylon,,مجسر الثورة,32.499063,44.420852,Midan,,,,,-99,,,Politics (national),Other party/ movement/militia opposition,rejection of the purported PM candidates,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الانتفاضة تواصل زخمها وتطالب باختيار رئيس وزراء وفق معايير ساحات الاحتجاج,2019-12-16,1,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912238,ND,2020-10-10,خرجت تظاهرات طلابية حاشدة في ديالى، مجددة الإضراب الطلابي,,2019-12-15,,0,Diyala,,ديالى,,,Cannot be determined,,,,,-99,,,Politics (national),Other party/ movement/militia opposition,rejection of the purported PM candidates,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الانتفاضة تواصل زخمها وتطالب باختيار رئيس وزراء وفق معايير ساحات الاحتجاج,2019-12-16,1,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912239,ND,2020-10-10,نظم المتظاهرون في واسط وأماكن متفرفة تظاهرات اخرى أعلنت رفض مرشحي الكتل السياسية,,2019-12-15,,0,Wassit,,واسط ,,,Cannot be determined,,,,,-99,,,Politics (national),Other party/ movement/militia opposition,rejection of the purported PM candidates,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الانتفاضة تواصل زخمها وتطالب باختيار رئيس وزراء وفق معايير ساحات الاحتجاج,2019-12-16,1,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912187,ND,2020-10-04,قطع متظاهرون الطريق الواصل بين ميناء خور الزبير وميناء أم قصر باستخدام الإطارات المحترقة لعرقلة حركة المركبات. لكن المفاوضات مع قوات الشرطة أدت إلى إعادة فتح الطريق.,,2019-12-15,,0,Basrah,,الطريق الواصل بين ميناء خور الزبير وميناء أم قصر,30.105428,47.872777,Main road,,,,,-99,,,Politics (national),Unspecified,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Roadblock or blockade,,,None,None,Security forces or other repressive groups present at event,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Negotiations ongoing,negotiations with police forces led to the re-opening of the road,ACLED,"demonstrators cut off the road linking Khor Zubair and Umm Qasr port using burning tires to block the movement of vehicles. However, negotiations with police forces led to the re-opening of the road.",2019-12-15,0,,,T-SH,الانتفاضة تواصل زخمها وتطالب باختيار رئيس وزراء وفق معايير ساحات الاحتجاج,2019-12-16,1,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,1
201912201,ND,2020-10-06,تجمع طلاب في السماوة للتظاهر وإغلاق جامعة المثنى.,,2019-12-15,2019-12-16,0,Muthanna,,جامعة المثنى,31.337187,45.290549,University,,,,,-99,,,Politics (national),Unspecified,,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,Roadblock or blockade,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,students gathered in As Samawah to protest and shut down al-Muthanna university.,2019-12-15,0,,,,,,,,,,,,,,,1
201912234,ND,2020-10-10,اغلق المتظاهرون في محافظة كربلاء، طريق طويريج من جهة قنطرة السلام,,2019-12-15,,0,Kerbala,,طريق طويريج,32.606001,44.056249,Main road,,,,,-99,,,Politics (national),Unspecified,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Roadblock or blockade,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الانتفاضة تواصل زخمها وتطالب باختيار رئيس وزراء وفق معايير ساحات الاحتجاج,2019-12-16,1,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
201912246,ND,2020-10-13,طلبة الاعدادية نظموا تظاهرة داخل ساحة الصدرين وتشييعا رمزيا لشهداء الحركة الاحتجاجية,,2019-12-15,,0,Najaf,,ساحة الصدرين,32.008757,44.353219,Midan,,,,,-99,,,Politics (national),Unspecified,Other party/ movement/militia opposition ,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,طلاب الجامعات والمدارس يواصلون إضرابهم.. ومسيرات في مدن الوسط والجنوب,2019-12-16,8,https://tareeqashaab.com/images/TariqPDF/2019/12/16.pdf,,,,,,,,,,,,,,1
